wd(m),factor
0.0,0.0
0.01,0.001
0.02,0.002
0.03,0.004
0.04,0.005
0.05,0.006
0.06,0.007
0.07,0.008
0.08,0.01
0.09,0.011
0.1,0.012
0.11,0.013
0.12,0.014
0.13,0.016
0.14,0.017
0.15,0.018
0.16,0.019
0.17,0.02
0.18,0.022
0.19,0.023
0.2,0.024
0.21,0.025
0.22,0.026
0.23,0.028
0.24,0.029
0.25,0.03
0.26,0.031
0.27,0.032
0.28,0.034
0.29,0.035
0.3,0.036
0.31,0.037
0.32,0.038
0.33,0.04
0.34,0.041
0.35,0.042
0.36,0.043
0.37,0.044
0.38,0.046
0.39,0.047
0.4,0.048
0.41,0.049
0.42,0.05
0.43,0.052
0.44,0.053
0.45,0.054
0.46,0.055
0.47,0.056
0.48,0.058
0.49,0.059
0.5,0.06
0.51,0.061
0.52,0.062
0.53,0.064
0.54,0.065
0.55,0.066
0.56,0.067
0.57,0.068
0.58,0.07
0.59,0.071
0.6,0.072
0.61,0.073
0.62,0.074
0.63,0.076
0.64,0.077
0.65,0.078
0.66,0.079
0.67,0.08
0.68,0.082
0.69,0.083
0.7,0.084
0.71,0.085
0.72,0.086
0.73,0.088
0.74,0.089
0.75,0.09
0.76,0.091
0.77,0.092
0.78,0.094
0.79,0.095
0.8,0.096
0.81,0.097
0.82,0.098
0.83,0.1
0.84,0.101
0.85,0.102
0.86,0.103
0.87,0.104
0.88,0.106
0.89,0.107
0.9,0.108
0.91,0.109
0.92,0.11
0.93,0.112
0.94,0.113
0.95,0.114
0.96,0.115
0.97,0.116
0.98,0.118
0.99,0.119
1.0,0.12
1.01,0.121
1.02,0.122
1.03,0.124
1.04,0.125
1.05,0.126
1.06,0.127
1.07,0.128
1.08,0.13
1.09,0.131
1.1,0.132
1.11,0.133
1.12,0.134
1.13,0.136
1.14,0.137
1.15,0.138
1.16,0.139
1.17,0.14
1.18,0.142
1.19,0.143
1.2,0.144
1.21,0.145
1.22,0.146
1.23,0.148
1.24,0.149
1.25,0.15
1.26,0.151
1.27,0.152
1.28,0.154
1.29,0.155
1.3,0.156
1.31,0.157
1.32,0.158
1.33,0.16
1.34,0.161
1.35,0.162
1.36,0.163
1.37,0.164
1.38,0.166
1.39,0.167
1.4,0.168
1.41,0.169
1.42,0.17
1.43,0.172
1.44,0.173
1.45,0.174
1.46,0.175
1.47,0.176
1.48,0.178
1.49,0.179
1.5,0.18
1.51,0.18
1.52,0.181
1.53,0.181
1.54,0.182
1.55,0.182
1.56,0.182
1.57,0.183
1.58,0.183
1.59,0.184
1.6,0.184
1.61,0.184
1.62,0.185
1.63,0.185
1.64,0.186
1.65,0.186
1.66,0.186
1.67,0.187
1.68,0.187
1.69,0.188
1.7,0.188
1.71,0.188
1.72,0.189
1.73,0.189
1.74,0.19
1.75,0.19
1.76,0.19
1.77,0.191
1.78,0.191
1.79,0.192
1.8,0.192
1.81,0.192
1.82,0.193
1.83,0.193
1.84,0.194
1.85,0.194
1.86,0.194
1.87,0.195
1.88,0.195
1.89,0.196
1.9,0.196
1.91,0.196
1.92,0.197
1.93,0.197
1.94,0.198
1.95,0.198
1.96,0.198
1.97,0.199
1.98,0.199
1.99,0.2
2.0,0.2
2.01,0.2
2.02,0.2
2.03,0.2
2.04,0.2
2.05,0.2
2.06,0.2
2.07,0.2
2.08,0.2
2.09,0.2
2.1,0.2
2.11,0.2
2.12,0.2
2.13,0.2
2.14,0.2
2.15,0.2
2.16,0.2
2.17,0.2
2.18,0.2
2.19,0.2
2.2,0.2
2.21,0.2
2.22,0.2
2.23,0.2
2.24,0.2
2.25,0.2
2.26,0.2
2.27,0.2
2.28,0.2
2.29,0.2
2.3,0.2
2.31,0.2
2.32,0.2
2.33,0.2
2.34,0.2
2.35,0.2
2.36,0.2
2.37,0.2
2.38,0.2
2.39,0.2
2.4,0.2
2.41,0.2
2.42,0.2
2.43,0.2
2.44,0.2
2.45,0.2
2.46,0.2
2.47,0.2
2.48,0.2
2.49,0.2
2.5,0.2
2.51,0.2
2.52,0.2
2.53,0.2
2.54,0.2
2.55,0.2
2.56,0.2
2.57,0.2
2.58,0.2
2.59,0.2
2.6,0.2
2.61,0.2
2.62,0.2
2.63,0.2
2.64,0.2
2.65,0.2
2.66,0.2
2.67,0.2
2.68,0.2
2.69,0.2
2.7,0.2
2.71,0.2
2.72,0.2
2.73,0.2
2.74,0.2
2.75,0.2
2.76,0.2
2.77,0.2
2.78,0.2
2.79,0.2
2.8,0.2
2.81,0.2
2.82,0.2
2.83,0.2
2.84,0.2
2.85,0.2
2.86,0.2
2.87,0.2
2.88,0.2
2.89,0.2
2.9,0.2
2.91,0.2
2.92,0.2
2.93,0.2
2.94,0.2
2.95,0.2
2.96,0.2
2.97,0.2
2.98,0.2
2.99,0.2
3.0,0.2
3.01,0.2
3.02,0.2
3.03,0.2
3.04,0.2
3.05,0.2
3.06,0.2
3.07,0.2
3.08,0.2
3.09,0.2
3.1,0.2
3.11,0.2
3.12,0.2
3.13,0.2
3.14,0.2
3.15,0.2
3.16,0.2
3.17,0.2
3.18,0.2
3.19,0.2
3.2,0.2
3.21,0.2
3.22,0.2
3.23,0.2
3.24,0.2
3.25,0.2
3.26,0.2
3.27,0.2
3.28,0.2
3.29,0.2
3.3,0.2
3.31,0.2
3.32,0.2
3.33,0.2
3.34,0.2
3.35,0.2
3.36,0.2
3.37,0.2
