wd(m),factor
0.0,0.0
0.01,0.029
0.02,0.058
0.03,0.087
0.04,0.116
0.05,0.145
0.06,0.174
0.07,0.203
0.08,0.232
0.09,0.261
0.1,0.29
0.11,0.29
0.12,0.29
0.13,0.29
0.14,0.29
0.15,0.29
0.16,0.29
0.17,0.29
0.18,0.29
0.19,0.29
0.2,0.29
0.21,0.29
0.22,0.29
0.23,0.29
0.24,0.29
0.25,0.29
0.26,0.29
0.27,0.29
0.28,0.29
0.29,0.29
0.3,0.29
0.31,0.29
0.32,0.29
0.33,0.29
0.34,0.29
0.35,0.29
0.36,0.29
0.37,0.29
0.38,0.29
0.39,0.29
0.4,0.29
0.41,0.294
0.42,0.298
0.43,0.302
0.44,0.306
0.45,0.31
0.46,0.314
0.47,0.318
0.48,0.322
0.49,0.326
0.5,0.33
0.51,0.334
0.52,0.338
0.53,0.342
0.54,0.346
0.55,0.35
0.56,0.354
0.57,0.358
0.58,0.362
0.59,0.366
0.6,0.37
0.61,0.374
0.62,0.378
0.63,0.382
0.64,0.386
0.65,0.39
0.66,0.394
0.67,0.398
0.68,0.402
0.69,0.406
0.7,0.41
0.71,0.414
0.72,0.418
0.73,0.422
0.74,0.426
0.75,0.43
0.76,0.434
0.77,0.438
0.78,0.442
0.79,0.446
0.8,0.45
0.81,0.451
0.82,0.452
0.83,0.453
0.84,0.454
0.85,0.456
0.86,0.457
0.87,0.458
0.88,0.459
0.89,0.46
0.9,0.461
0.91,0.462
0.92,0.463
0.93,0.464
0.94,0.466
0.95,0.467
0.96,0.468
0.97,0.469
0.98,0.47
0.99,0.471
1.0,0.472
1.01,0.473
1.02,0.474
1.03,0.476
1.04,0.477
1.05,0.478
1.06,0.479
1.07,0.48
1.08,0.481
1.09,0.482
1.1,0.483
1.11,0.484
1.12,0.486
1.13,0.487
1.14,0.488
1.15,0.489
1.16,0.49
1.17,0.491
1.18,0.492
1.19,0.493
1.2,0.494
1.21,0.496
1.22,0.497
1.23,0.498
1.24,0.499
1.25,0.5
1.26,0.506
1.27,0.511
1.28,0.517
1.29,0.522
1.3,0.528
1.31,0.534
1.32,0.539
1.33,0.545
1.34,0.55
1.35,0.556
1.36,0.562
1.37,0.567
1.38,0.573
1.39,0.578
1.4,0.584
1.41,0.59
1.42,0.595
1.43,0.601
1.44,0.606
1.45,0.612
1.46,0.618
1.47,0.623
1.48,0.629
1.49,0.634
1.5,0.64
1.51,0.64
1.52,0.64
1.53,0.64
1.54,0.64
1.55,0.64
1.56,0.64
1.57,0.64
1.58,0.64
1.59,0.64
1.6,0.64
1.61,0.64
1.62,0.64
1.63,0.64
1.64,0.64
1.65,0.64
1.66,0.64
1.67,0.64
1.68,0.64
1.69,0.64
1.7,0.64
1.71,0.64
1.72,0.64
1.73,0.64
1.74,0.64
1.75,0.64
1.76,0.64
1.77,0.64
1.78,0.64
1.79,0.64
1.8,0.64
1.81,0.64
1.82,0.64
1.83,0.64
1.84,0.64
1.85,0.64
1.86,0.64
1.87,0.64
1.88,0.64
1.89,0.64
1.9,0.64
1.91,0.64
1.92,0.64
1.93,0.64
1.94,0.64
1.95,0.64
1.96,0.64
1.97,0.64
1.98,0.64
1.99,0.64
2.0,0.64
2.01,0.64
2.02,0.64
2.03,0.64
2.04,0.64
2.05,0.64
2.06,0.64
2.07,0.64
2.08,0.64
2.09,0.64
2.1,0.64
2.11,0.64
2.12,0.64
2.13,0.64
2.14,0.64
2.15,0.64
2.16,0.64
2.17,0.64
2.18,0.64
2.19,0.64
2.2,0.64
2.21,0.64
2.22,0.64
2.23,0.64
2.24,0.64
2.25,0.64
2.26,0.64
2.27,0.64
2.28,0.64
2.29,0.64
2.3,0.64
2.31,0.64
2.32,0.64
2.33,0.64
2.34,0.64
2.35,0.64
2.36,0.64
2.37,0.64
2.38,0.64
2.39,0.64
2.4,0.64
2.41,0.64
2.42,0.64
2.43,0.64
2.44,0.64
2.45,0.64
2.46,0.64
2.47,0.64
2.48,0.64
2.49,0.64
2.5,0.64
2.51,0.64
2.52,0.64
2.53,0.64
2.54,0.64
2.55,0.64
2.56,0.64
2.57,0.64
2.58,0.64
2.59,0.64
2.6,0.64
2.61,0.64
2.62,0.64
2.63,0.64
2.64,0.64
2.65,0.64
2.66,0.64
2.67,0.64
2.68,0.64
2.69,0.64
2.7,0.64
2.71,0.64
2.72,0.64
2.73,0.64
2.74,0.64
2.75,0.64
2.76,0.64
2.77,0.64
2.78,0.64
2.79,0.64
2.8,0.64
2.81,0.64
2.82,0.64
2.83,0.64
2.84,0.64
2.85,0.64
2.86,0.64
2.87,0.64
2.88,0.64
2.89,0.64
2.9,0.64
2.91,0.64
2.92,0.64
2.93,0.64
2.94,0.64
2.95,0.64
2.96,0.64
2.97,0.64
2.98,0.64
2.99,0.64
3.0,0.64
3.01,0.64
3.02,0.64
3.03,0.64
3.04,0.64
3.05,0.64
3.06,0.64
3.07,0.64
3.08,0.64
3.09,0.64
3.1,0.64
3.11,0.64
3.12,0.64
3.13,0.64
3.14,0.64
3.15,0.64
3.16,0.64
3.17,0.64
3.18,0.64
3.19,0.64
3.2,0.64
3.21,0.64
3.22,0.64
3.23,0.64
3.24,0.64
3.25,0.64
3.26,0.64
3.27,0.64
3.28,0.64
3.29,0.64
3.3,0.64
3.31,0.64
3.32,0.64
3.33,0.64
3.34,0.64
3.35,0.64
3.36,0.64
3.37,0.64
3.38,0.64
3.39,0.64
3.4,0.64
3.41,0.64
3.42,0.64
3.43,0.64
3.44,0.64
3.45,0.64
3.46,0.64
3.47,0.64
3.48,0.64
3.49,0.64
3.5,0.64
3.51,0.64
3.52,0.64
3.53,0.64
3.54,0.64
3.55,0.64
3.56,0.64
3.57,0.64
3.58,0.64
3.59,0.64
3.6,0.64
3.61,0.64
3.62,0.64
3.63,0.64
3.64,0.64
3.65,0.64
3.66,0.64
3.67,0.64
3.68,0.64
3.69,0.64
3.7,0.64
3.71,0.64
3.72,0.64
3.73,0.64
3.74,0.64
3.75,0.64
3.76,0.64
3.77,0.64
3.78,0.64
3.79,0.64
3.8,0.64
3.81,0.64
3.82,0.64
3.83,0.64
3.84,0.64
3.85,0.64
3.86,0.64
3.87,0.64
3.88,0.64
3.89,0.64
3.9,0.64
3.91,0.64
3.92,0.64
3.93,0.64
3.94,0.64
3.95,0.64
3.96,0.64
3.97,0.64
3.98,0.64
3.99,0.64
4.0,0.64
4.01,0.64
4.02,0.64
4.03,0.64
4.04,0.64
4.05,0.64
4.06,0.64
4.07,0.64
4.08,0.64
4.09,0.64
4.1,0.64
4.11,0.64
4.12,0.64
4.13,0.64
4.14,0.64
4.15,0.64
4.16,0.64
4.17,0.64
4.18,0.64
4.19,0.64
4.2,0.64
4.21,0.64
4.22,0.64
4.23,0.64
4.24,0.64
4.25,0.64
4.26,0.64
4.27,0.64
4.28,0.64
4.29,0.64
4.3,0.64
4.31,0.64
4.32,0.64
4.33,0.64
4.34,0.64
4.35,0.64
4.36,0.64
4.37,0.64
4.38,0.64
4.39,0.64
4.4,0.64
4.41,0.64
4.42,0.64
4.43,0.64
4.44,0.64
4.45,0.64
4.46,0.64
4.47,0.64
4.48,0.64
4.49,0.64
4.5,0.64
4.51,0.64
4.52,0.64
4.53,0.64
4.54,0.64
4.55,0.64
4.56,0.64
4.57,0.64
4.58,0.64
4.59,0.64
4.6,0.64
4.61,0.64
4.62,0.64
4.63,0.64
4.64,0.64
4.65,0.64
4.66,0.64
4.67,0.64
4.68,0.64
4.69,0.64
4.7,0.64
4.71,0.64
4.72,0.64
4.73,0.64
4.74,0.64
4.75,0.64
4.76,0.64
4.77,0.64
4.78,0.64
4.79,0.64
4.8,0.64
4.81,0.64
4.82,0.64
4.83,0.64
4.84,0.64
4.85,0.64
4.86,0.64
4.87,0.64
4.88,0.64
4.89,0.64
4.9,0.64
4.91,0.64
4.92,0.64
4.93,0.64
4.94,0.64
4.95,0.64
4.96,0.64
4.97,0.64
4.98,0.64
4.99,0.64
5.0,0.64
