wd(m),factor
0.0,0.0
0.01,0.004
0.02,0.008
0.03,0.012
0.04,0.016
0.05,0.02
0.06,0.024
0.07,0.028
0.08,0.032
0.09,0.036
0.1,0.04
0.11,0.041
0.12,0.041
0.13,0.042
0.14,0.043
0.15,0.043
0.16,0.044
0.17,0.045
0.18,0.045
0.19,0.046
0.2,0.047
0.21,0.047
0.22,0.048
0.23,0.049
0.24,0.049
0.25,0.05
0.26,0.051
0.27,0.051
0.28,0.052
0.29,0.053
0.3,0.053
0.31,0.054
0.32,0.055
0.33,0.055
0.34,0.056
0.35,0.057
0.36,0.057
0.37,0.058
0.38,0.059
0.39,0.059
0.4,0.06
0.41,0.062
0.42,0.064
0.43,0.066
0.44,0.068
0.45,0.07
0.46,0.072
0.47,0.074
0.48,0.076
0.49,0.078
0.5,0.08
0.51,0.082
0.52,0.084
0.53,0.086
0.54,0.088
0.55,0.09
0.56,0.092
0.57,0.094
0.58,0.096
0.59,0.098
0.6,0.1
0.61,0.102
0.62,0.104
0.63,0.106
0.64,0.108
0.65,0.11
0.66,0.112
0.67,0.114
0.68,0.116
0.69,0.118
0.7,0.12
0.71,0.122
0.72,0.124
0.73,0.126
0.74,0.128
0.75,0.13
0.76,0.132
0.77,0.134
0.78,0.136
0.79,0.138
0.8,0.14
0.81,0.141
0.82,0.141
0.83,0.142
0.84,0.143
0.85,0.143
0.86,0.144
0.87,0.145
0.88,0.145
0.89,0.146
0.9,0.147
0.91,0.147
0.92,0.148
0.93,0.149
0.94,0.149
0.95,0.15
0.96,0.151
0.97,0.151
0.98,0.152
0.99,0.153
1.0,0.153
1.01,0.154
1.02,0.155
1.03,0.155
1.04,0.156
1.05,0.157
1.06,0.157
1.07,0.158
1.08,0.159
1.09,0.159
1.1,0.16
1.11,0.161
1.12,0.161
1.13,0.162
1.14,0.163
1.15,0.163
1.16,0.164
1.17,0.165
1.18,0.165
1.19,0.166
1.2,0.167
1.21,0.167
1.22,0.168
1.23,0.169
1.24,0.169
1.25,0.17
1.26,0.175
1.27,0.18
1.28,0.186
1.29,0.191
1.3,0.196
1.31,0.201
1.32,0.206
1.33,0.212
1.34,0.217
1.35,0.222
1.36,0.227
1.37,0.232
1.38,0.238
1.39,0.243
1.4,0.248
1.41,0.253
1.42,0.258
1.43,0.264
1.44,0.269
1.45,0.274
1.46,0.279
1.47,0.284
1.48,0.29
1.49,0.295
1.5,0.3
1.51,0.3
1.52,0.3
1.53,0.3
1.54,0.3
1.55,0.3
1.56,0.3
1.57,0.3
1.58,0.3
1.59,0.3
1.6,0.3
1.61,0.3
1.62,0.3
1.63,0.3
1.64,0.3
1.65,0.3
1.66,0.3
1.67,0.3
1.68,0.3
1.69,0.3
1.7,0.3
1.71,0.3
1.72,0.3
1.73,0.3
1.74,0.3
1.75,0.3
1.76,0.3
1.77,0.3
1.78,0.3
1.79,0.3
1.8,0.3
1.81,0.3
1.82,0.3
1.83,0.3
1.84,0.3
1.85,0.3
1.86,0.3
1.87,0.3
1.88,0.3
1.89,0.3
1.9,0.3
1.91,0.3
1.92,0.3
1.93,0.3
1.94,0.3
1.95,0.3
1.96,0.3
1.97,0.3
1.98,0.3
1.99,0.3
2.0,0.3
2.01,0.3
2.02,0.3
2.03,0.3
2.04,0.3
2.05,0.3
2.06,0.3
2.07,0.3
2.08,0.3
2.09,0.3
2.1,0.3
2.11,0.3
2.12,0.3
2.13,0.3
2.14,0.3
2.15,0.3
2.16,0.3
2.17,0.3
2.18,0.3
2.19,0.3
2.2,0.3
2.21,0.3
2.22,0.3
2.23,0.3
2.24,0.3
2.25,0.3
2.26,0.3
2.27,0.3
2.28,0.3
2.29,0.3
2.3,0.3
2.31,0.3
2.32,0.3
2.33,0.3
2.34,0.3
2.35,0.3
2.36,0.3
2.37,0.3
2.38,0.3
2.39,0.3
2.4,0.3
2.41,0.3
2.42,0.3
2.43,0.3
2.44,0.3
2.45,0.3
2.46,0.3
2.47,0.3
2.48,0.3
2.49,0.3
2.5,0.3
2.51,0.3
2.52,0.3
2.53,0.3
2.54,0.3
2.55,0.3
2.56,0.3
2.57,0.3
2.58,0.3
2.59,0.3
2.6,0.3
2.61,0.3
2.62,0.3
2.63,0.3
2.64,0.3
2.65,0.3
2.66,0.3
2.67,0.3
2.68,0.3
2.69,0.3
2.7,0.3
2.71,0.3
2.72,0.3
2.73,0.3
2.74,0.3
2.75,0.3
2.76,0.3
2.77,0.3
2.78,0.3
2.79,0.3
2.8,0.3
2.81,0.3
2.82,0.3
2.83,0.3
2.84,0.3
2.85,0.3
2.86,0.3
2.87,0.3
2.88,0.3
2.89,0.3
2.9,0.3
2.91,0.3
2.92,0.3
2.93,0.3
2.94,0.3
2.95,0.3
2.96,0.3
2.97,0.3
2.98,0.3
2.99,0.3
3.0,0.3
3.01,0.3
3.02,0.3
3.03,0.3
3.04,0.3
3.05,0.3
3.06,0.3
3.07,0.3
3.08,0.3
3.09,0.3
3.1,0.3
3.11,0.3
3.12,0.3
3.13,0.3
3.14,0.3
3.15,0.3
3.16,0.3
3.17,0.3
3.18,0.3
3.19,0.3
3.2,0.3
3.21,0.3
3.22,0.3
3.23,0.3
3.24,0.3
3.25,0.3
3.26,0.3
3.27,0.3
3.28,0.3
3.29,0.3
3.3,0.3
3.31,0.3
3.32,0.3
3.33,0.3
3.34,0.3
3.35,0.3
3.36,0.3
3.37,0.3
3.38,0.3
3.39,0.3
3.4,0.3
3.41,0.3
3.42,0.3
3.43,0.3
3.44,0.3
3.45,0.3
3.46,0.3
3.47,0.3
3.48,0.3
3.49,0.3
3.5,0.3
3.51,0.3
3.52,0.3
3.53,0.3
3.54,0.3
3.55,0.3
3.56,0.3
3.57,0.3
3.58,0.3
3.59,0.3
3.6,0.3
3.61,0.3
3.62,0.3
