wd(m),factor
0.0,0.0
0.01,0.002
0.02,0.004
0.03,0.006
0.04,0.008
0.05,0.01
0.06,0.012
0.07,0.014
0.08,0.016
0.09,0.018
0.1,0.02
0.11,0.022
0.12,0.024
0.13,0.026
0.14,0.028
0.15,0.03
0.16,0.032
0.17,0.034
0.18,0.036
0.19,0.038
0.2,0.04
0.21,0.042
0.22,0.044
0.23,0.046
0.24,0.048
0.25,0.05
0.26,0.052
0.27,0.054
0.28,0.056
0.29,0.058
0.3,0.06
0.31,0.062
0.32,0.064
0.33,0.066
0.34,0.068
0.35,0.07
0.36,0.072
0.37,0.074
0.38,0.076
0.39,0.078
0.4,0.08
0.41,0.082
0.42,0.084
0.43,0.086
0.44,0.088
0.45,0.09
0.46,0.092
0.47,0.094
0.48,0.096
0.49,0.098
0.5,0.1
0.51,0.1
0.52,0.1
0.53,0.1
0.54,0.1
0.55,0.1
0.56,0.1
0.57,0.1
0.58,0.1
0.59,0.1
0.6,0.1
0.61,0.1
0.62,0.1
0.63,0.1
0.64,0.1
0.65,0.1
0.66,0.1
0.67,0.1
0.68,0.1
0.69,0.1
0.7,0.1
0.71,0.1
0.72,0.1
0.73,0.1
0.74,0.1
0.75,0.1
0.76,0.1
0.77,0.1
0.78,0.1
0.79,0.1
0.8,0.1
0.81,0.1
0.82,0.1
0.83,0.1
0.84,0.1
0.85,0.1
0.86,0.1
0.87,0.1
0.88,0.1
0.89,0.1
0.9,0.1
0.91,0.1
0.92,0.1
0.93,0.1
0.94,0.1
0.95,0.1
0.96,0.1
0.97,0.1
0.98,0.1
0.99,0.1
1.0,0.1
1.01,0.102
1.02,0.104
1.03,0.106
1.04,0.108
1.05,0.11
1.06,0.112
1.07,0.114
1.08,0.116
1.09,0.118
1.1,0.12
1.11,0.122
1.12,0.124
1.13,0.126
1.14,0.128
1.15,0.13
1.16,0.132
1.17,0.134
1.18,0.136
1.19,0.138
1.2,0.14
1.21,0.142
1.22,0.144
1.23,0.146
1.24,0.148
1.25,0.15
1.26,0.152
1.27,0.154
1.28,0.156
1.29,0.158
1.3,0.16
1.31,0.162
1.32,0.164
1.33,0.166
1.34,0.168
1.35,0.17
1.36,0.172
1.37,0.174
1.38,0.176
1.39,0.178
1.4,0.18
1.41,0.182
1.42,0.184
1.43,0.186
1.44,0.188
1.45,0.19
1.46,0.192
1.47,0.194
1.48,0.196
1.49,0.198
1.5,0.2
1.51,0.202
1.52,0.204
1.53,0.206
1.54,0.208
1.55,0.21
1.56,0.212
1.57,0.214
1.58,0.216
1.59,0.218
1.6,0.22
1.61,0.222
1.62,0.224
1.63,0.226
1.64,0.228
1.65,0.23
1.66,0.232
1.67,0.234
1.68,0.236
1.69,0.238
1.7,0.24
1.71,0.242
1.72,0.244
1.73,0.246
1.74,0.248
1.75,0.25
1.76,0.252
1.77,0.254
1.78,0.256
1.79,0.258
1.8,0.26
1.81,0.262
1.82,0.264
1.83,0.266
1.84,0.268
1.85,0.27
1.86,0.272
1.87,0.274
1.88,0.276
1.89,0.278
1.9,0.28
1.91,0.282
1.92,0.284
1.93,0.286
1.94,0.288
1.95,0.29
1.96,0.292
1.97,0.294
1.98,0.296
1.99,0.298
2.0,0.3
2.01,0.301
2.02,0.302
2.03,0.303
2.04,0.304
2.05,0.305
2.06,0.306
2.07,0.307
2.08,0.308
2.09,0.309
2.1,0.31
2.11,0.311
2.12,0.312
2.13,0.313
2.14,0.314
2.15,0.315
2.16,0.316
2.17,0.317
2.18,0.318
2.19,0.319
2.2,0.32
2.21,0.321
2.22,0.322
2.23,0.323
2.24,0.324
2.25,0.325
2.26,0.326
2.27,0.327
2.28,0.328
